,Alloy,Dmax
4138,B14Fe81Mn5,0.15
4139,B14Fe83Mn3,0.15
4140,B14Fe85Mn1,0.15
4141,B16Fe74Mn10,0.15
4142,B16Fe81Mn3,0.15
4143,B16Fe83Mn1,0.15
4144,B19Fe81Mn0,0.15
4145,B20Fe75Mn5,0.15
4146,B19Fe77Mn4,0.15
4147,B20Fe78Mo2,0.15
4148,B20Fe72Mo8,0.15
4149,B20Fe73Mo7,0.15
4150,B20Fe74Mo6,0.15
4151,B20Fe70Mo10,0.15
4152,B20Fe75Mo5,0.15
4153,B20Fe76Mo4,0.15
4154,B20Fe77Mo3,0.15
4155,B20Fe79Mo1,0.15
4156,B9Fe6Mo85,0.15
4157,B17Fe80.5Mo2.5,0.15
4158,B25Fe5Mo70,0.15
4159,B10Fe70Mo20,0.15
4160,B10Fe72Mo18,0.15
4161,B10Fe75Mo15,0.15
4162,B10Fe78Mo12,0.15
4163,B10Fe80Mo10,0.15
4164,B10Fe82Mo8,0.15
4165,B12Fe68Mo20,0.15
4166,B12Fe70Mo18,0.15
4167,B12Fe73Mo15,0.15
4168,B12Fe76Mo12,0.15
4169,B12Fe78Mo10,0.15
4170,B12Fe80Mo8,0.15
4171,B12Fe83Mo5,0.15
4172,B14Fe66Mo20,0.15
4173,B14Fe71Mo15,0.15
4174,B14Fe74Mo12,0.15
4175,B14Fe76Mo10,0.15
4176,B14Fe78Mo8,0.15
4177,B14Fe81Mo5,0.15
4178,B16Fe64Mo20,0.15
4179,B16Fe69Mo15,0.15
4180,B16Fe76Mo8,0.15
4181,B16Fe79Mo5,0.15
4182,B12Fe81Mo7,0.15
4183,B6Fe82Nb12,0.15
4184,B8Fe77Nb15,0.15
4185,B8Fe80Nb12,0.15
4186,B10Fe75Nb15,0.15
4187,B10Fe78Nb12,0.15
4188,B10Fe85Nb5,0.15
4189,B12Fe83Nb5,0.15
4190,B17Fe80Nb3,0.15
4191,B9Fe84Nb7,0.15
4192,B8Fe85Nb7,0.15
4193,B10Fe83Nb7,0.15
4194,B12Fe81Nb7,0.15
4195,B16Fe77Nb7,0.15
4196,B17.5Fe61.875Nd20.625,0.15
4197,B17.5Fe66Nd16.5,0.15
4198,B17.5Fe70.125Nd12.375,0.15
4199,B17.5Fe74.25Nd8.25,0.15
4200,B17.5Fe78.375Nd4.125,0.15
4201,B8Fe77Nd15,0.15
4202,B6.1Fe82.1Nd11.8,0.15
4203,B7.8Fe78.2Nd14,0.15
4204,B19Fe77Nd4,0.15
4205,B18.5Fe31.5Nd50,0.15
4206,B18.5Fe51.5Nd30,0.15
4207,B18.5Fe61.5Nd20,0.15
4208,B18.5Fe69.5Nd12,0.15
4209,B18.5Fe75.5Nd6,0.15
4210,B18.5Fe78.5Nd3,0.15
4211,B3Fe82Nd15,0.15
4212,B6Fe82Nd12,0.15
4213,B9Fe82Nd9,0.15
4214,B12Fe82Nd6,0.15
4215,B15Fe82Nd3,0.15
4216,B8Fe76Nd16,0.15
4217,B8Fe79Nd13,0.15
4218,B18.5Fe77Nd4.5,0.15
4219,B16Fe33.6Nd50.4,0.15
4220,B16Fe42Nd42,0.15
4221,B16Fe50.4Nd33.6,0.15
4222,B16Fe56.3Nd27.7,0.15
4223,B16Fe67.2Nd16.8,0.15
4224,B16Fe74.8Nd9.2,0.15
4225,B7.5Fe77.5Nd15,0.15
4226,B20Fe40Ni40,0.15
4227,B20Fe80Ni0,0.15
4228,B20Fe20Ni60,0.15
4229,B20Fe30Ni50,0.15
4230,B20Fe50Ni30,0.15
4231,B20Fe60Ni20,0.15
4232,B20Fe70Ni10,0.15
4233,B16Fe42Ni42,0.15
4234,B18Fe41Ni41,0.15
4235,B26Fe37Ni37,0.15
4236,B30Fe35Ni35,0.15
4237,B17Fe54Ni29,0.15
4238,B17Fe66.4Ni16.6,0.15
4239,B17Fe83Ni0,0.15
4240,B17Fe23Ni60,0.15
4241,B17Fe33Ni50,0.15
4242,B17Fe43Ni40,0.15
4243,B17Fe48Ni35,0.15
4244,B17Fe53Ni30,0.15
4245,B17Fe63Ni20,0.15
4246,B17Fe73Ni10,0.15
4247,B16Fe25Ni59,0.15
4248,B16Fe33.5Ni50.5,0.15
4249,B17Fe7Ni76,0.15
4250,B17Fe21Ni62,0.15
4251,B17Fe24Ni59,0.15
4252,B17Fe32.5Ni50.5,0.15
4253,B17Fe41Ni42,0.15
4254,B17Fe50Ni33,0.15
4255,B18Fe23Ni59,0.15
4256,B18Fe31.5Ni50.5,0.15
4257,B18Fe40Ni42,0.15
4258,B19Fe22Ni59,0.15
4259,B19Fe30.5Ni50.5,0.15
4260,B19Fe39Ni42,0.15
4261,B20Fe21Ni59,0.15
4262,B20Fe29.5Ni50.5,0.15
4263,B20Fe38Ni42,0.15
4264,B9Fe6Ni85,0.15
4265,B17Fe80.5Ni2.5,0.15
4266,B25Fe5Ni70,0.15
4267,B22Fe39Ni39,0.15
4268,B25Fe65Ni10,0.15
4269,B27Fe36.5Ni36.5,0.15
4270,B10Fe80Ni10,0.15
4271,B10Fe85Ni5,0.15
4272,B12Fe68Ni20,0.15
4273,B12Fe73Ni15,0.15
4274,B12Fe78Ni10,0.15
4275,B14Fe61Ni25,0.15
4276,B14Fe66Ni20,0.15
4277,B14Fe71Ni15,0.15
4278,B14Fe76Ni10,0.15
4279,B14Fe81Ni5,0.15
4280,B14Fe83Ni3,0.15
4281,B14Fe85Ni1,0.15
4282,B16Fe59Ni25,0.15
4283,B16Fe64Ni20,0.15
4284,B16Fe69Ni15,0.15
4285,B16Fe74Ni10,0.15
4286,B16Fe79Ni5,0.15
4287,B16Fe81Ni3,0.15
4288,B16Fe83Ni1,0.15
4289,B18Fe57Ni25,0.15
4290,B18Fe62Ni20,0.15
4291,B18Fe67Ni15,0.15
4292,B18Fe72Ni10,0.15
4293,B18Fe77Ni5,0.15
4294,B19Fe81Ni0,0.15
4295,B20Fe75Ni5,0.15
4296,B20Fe35Ni45,0.15
4297,B14Fe43Ni43,0.15
4298,B23Fe12.3Ni64.7,0.15
4299,B23Fe38.5Ni38.5,0.15
4300,B23Fe46.2Ni30.8,0.15
4301,B23Fe60.1Ni16.9,0.15
4302,B16.5Fe61.5Ni22,0.15
4303,B17.5Fe21Ni61.5,0.15
4304,B17.5Fe41.5Ni41,0.15
4305,B19Fe20.5Ni60.5,0.15
4306,B19Fe61Ni20,0.15
4307,B19.5Fe40.5Ni40,0.15
4308,B20.5Fe59.5Ni20,0.15
4309,B21.5Fe58.5Ni20,0.15
4310,B22Fe19.5Ni58.5,0.15
4311,B24Fe38Ni38,0.15
4312,B24Fe57Ni19,0.15
4313,B25Fe56Ni19,0.15
4314,B27Fe18.5Ni54.5,0.15
4315,B27Fe54.5Ni18.5,0.15
4316,B28.5Fe53.5Ni18,0.15
4317,B29Fe18Ni53,0.15
4318,B19Fe76Ni5,0.15
4319,B20Fe15Ni65,0.15
4320,B17Fe80Ni3,0.15
4321,B24Fe66Ni10,0.15
4322,B7Fe80P13,0.15
4323,B2.3Fe83P14.7,0.15
4324,B3Fe79P18,0.15
4325,B5Fe83P12,0.15
4326,B6Fe79P15,0.15
4327,B6Fe80P14,0.15
4328,B6Fe81P13,0.15
4329,B6Fe82P12,0.15
4330,B6Fe83P11,0.15
4331,B7Fe79P14,0.15
4332,B7Fe81P12,0.15
4333,B7Fe82P11,0.15
4334,B7Fe83P10,0.15
4335,B8Fe79P13,0.15
4336,B8Fe80P12,0.15
4337,B8Fe81P11,0.15
4338,B8Fe82P10,0.15
4339,B8Fe83P9,0.15
4340,B9Fe78P13,0.15
4341,B9Fe79P12,0.15
4342,B9Fe80P11,0.15
4343,B9Fe81P10,0.15
4344,B9Fe82P9,0.15
4345,B10Fe79P11,0.15
4346,B10Fe80P10,0.15
4347,B10Fe81P9,0.15
4348,B10Fe83P7,0.15
4349,B11Fe79P10,0.15
4350,B11Fe80P9,0.15
4351,B12Fe79P9,0.15
4352,B12Fe80P8,0.15
4353,B12Fe81P7,0.15
4354,B12Fe82P6,0.15
4355,B12Fe83P5,0.15
4356,B13Fe77P10,0.15
4357,B13Fe79P8,0.15
4358,B13Fe80P7,0.15
4359,B14Fe79P7,0.15
4360,B14Fe81P5,0.15
4361,B14Fe83P3,0.15
4362,B15Fe77P8,0.15
4363,B15Fe79P6,0.15
4364,B15Fe80P5,0.15
4365,B16Fe79P5,0.15
4366,B16Fe81P3,0.15
4367,B17Fe77P6,0.15
4368,B17Fe79P4,0.15
4369,B20Fe76P4,0.15
4370,B20Fe80P0,0.15
4371,B21Fe75P4,0.15
4372,B18Fe80P2,0.15
4373,B4Fe80P16,0.15
4374,B14Fe80P6,0.15
4375,B16Fe80P4,0.15
4376,B18Fe80Pd2,0.15
4377,B17Fe80Si3,0.15
4378,B20Fe80Si0,0.15
4379,B12Fe78Si10,0.15
4380,B9Fe77.5Si13.5,0.15
4381,B12Fe72Si16,0.15
4382,B12Fe75Si13,0.15
4383,B12Fe77Si11,0.15
4384,B12Fe80Si8,0.15
4385,B15Fe72.5Si12.5,0.15
4386,B15Fe75Si10,0.15
4387,B15Fe77.5Si7.5,0.15
4388,B15Fe81Si4,0.15
4389,B15Fe83Si2,0.15
4390,B16Fe82Si2,0.15
4391,B18Fe72Si10,0.15
4392,B18Fe78Si4,0.15
4393,B18Fe80Si2,0.15
4394,B18Fe82Si0,0.15
4395,B20Fe78Si2,0.15
4396,B21Fe70Si9,0.15
4397,B21Fe72Si7,0.15
4398,B21Fe75Si4,0.15
4399,B22Fe71Si7,0.15
4400,B24Fe69Si7,0.15
4401,B12Fe84Si4,0.15
4402,B5Fe80Si15,0.15
4403,B7.5Fe77.5Si15,0.15
4404,B7.5Fe80Si12.5,0.15
4405,B10Fe72.5Si17.5,0.15
4406,B10Fe75Si15,0.15
4407,B10Fe77.5Si12.5,0.15
4408,B10Fe80Si10,0.15
4409,B12.5Fe70Si17.5,0.15
4410,B12.5Fe72.5Si15,0.15
4411,B12.5Fe75Si12.5,0.15
4412,B12.5Fe77.5Si10,0.15
4413,B12.5Fe80Si7.5,0.15
4414,B12.5Fe82.5Si5,0.15
4415,B15Fe67.5Si17.5,0.15
4416,B15Fe70Si15,0.15
4417,B15Fe80Si5,0.15
4418,B17.5Fe67.5Si15,0.15
4419,B17.5Fe70Si12.5,0.15
4420,B17.5Fe72.5Si10,0.15
4421,B17.5Fe75Si7.5,0.15
4422,B17.5Fe77.5Si5,0.15
4423,B20Fe65Si15,0.15
4424,B20Fe67.5Si12.5,0.15
4425,B20Fe70Si10,0.15
4426,B20Fe72.5Si7.5,0.15
4427,B20Fe75Si5,0.15
4428,B20Fe77.5Si2.5,0.15
4429,B22.5Fe67.5Si10,0.15
4430,B22.5Fe70Si7.5,0.15
4431,B22.5Fe72.5Si5,0.15
4432,B22.5Fe77.5Si0,0.15
4433,B7.5Fe75Si17.5,0.15
4434,B13Fe75Si12,0.15
4435,B14.5Fe81.5Si4,0.15
4436,B14Fe83Si3,0.15
4437,B14Fe78Si8,0.15
4438,B17Fe79.5Si3.5,0.15
4439,B10Fe70Si20,0.15
4440,B12Fe70Si18,0.15
4441,B15Fe72Si13,0.15
4442,B15Fe78Si7,0.15
4443,B15Fe82Si3,0.15
4444,B17Fe70Si13,0.15
4445,B17Fe83Si0,0.15
4446,B17.5Fe80Si2.5,0.15
4447,B22Fe75Si3,0.15
4448,B12.2Fe74.8Si13,0.15
4449,B12.5Fe78.5Si9,0.15
4450,B14.5Fe78Si7.5,0.15
4451,B15Fe74.5Si10.5,0.15
4452,B15Fe75.3Si9.7,0.15
4453,B16Fe74Si10,0.15
4454,B17.5Fe73Si9.5,0.15
4455,B17.8Fe74.9Si7.3,0.15
4456,B20Fe67Si13,0.15
4457,B14Fe79Si7,0.15
4458,B12Fe82Si6,0.15
4459,B12Fe83Si5,0.15
4460,B13Fe82Si5,0.15
4461,B13Fe83Si4,0.15
4462,B13Fe84Si3,0.15
4463,B14Fe82Si4,0.15
4464,B14Fe84Si2,0.15
4465,B15Fe84Si1,0.15
4466,B16Fe83Si1,0.15
4467,B17Fe82Si1,0.15
4468,B7Fe78Si15,0.15
4469,B16.5Fe82Sn1.5,0.15
4470,B10Fe83Ta7,0.15
4471,B10Fe20Ti70,0.15
4472,B16Fe80.64Ti3.36,0.15
4473,B16Fe83.2Ti0.8,0.15
4474,B20Fe75Ti5,0.15
4475,B20Fe76Ti4,0.15
4476,B19Fe81Ti0,0.15
4477,B10Fe83Ti7,0.15
4478,B11Fe82Ti7,0.15
4479,B20Fe75V5,0.15
4480,B20Fe78V2,0.15
4481,B12Fe78V10,0.15
4482,B12Fe83V5,0.15
4483,B14Fe71V15,0.15
4484,B14Fe76V10,0.15
4485,B14Fe81V5,0.15
4486,B16Fe69V15,0.15
4487,B16Fe74V10,0.15
4488,B16Fe79V5,0.15
4489,B19Fe81V0,0.15
4490,B21Fe75V4,0.15
4491,B14Fe79V7,0.15
4492,B9Fe6W85,0.15
4493,B17Fe80.5W2.5,0.15
4494,B25Fe5W70,0.15
4495,B20Fe72W8,0.15
4496,B20Fe73.5W6.5,0.15
4497,B20Fe76W4,0.15
4498,B20Fe77.5W2.5,0.15
4499,B20Fe79W1,0.15
4500,B12Fe81W7,0.15
4501,B14Fe79W7,0.15
4502,B0Fe88Zr12,0.15
4503,B0Fe89Zr11,0.15
4504,B0Fe90Zr10,0.15
4505,B0Fe91Zr9,0.15
4506,B2Fe85Zr13,0.15
4507,B2Fe88Zr10,0.15
4508,B3Fe85Zr12,0.15
4509,B4Fe86Zr10,0.15
4510,B4Fe88Zr8,0.15
4511,B5Fe80Zr15,0.15
4512,B5Fe83Zr12,0.15
4513,B5Fe85Zr10,0.15
4514,B7Fe85Zr8,0.15
4515,B8Fe80Zr12,0.15
4516,B8Fe82Zr10,0.15
4517,B8Fe85Zr7,0.15
4518,B9Fe86Zr5,0.15
4519,B10Fe75Zr15,0.15
4520,B10Fe78Zr12,0.15
4521,B10Fe80Zr10,0.15
4522,B10Fe82Zr8,0.15
4523,B10Fe85Zr5,0.15
4524,B10Fe87Zr3,0.15
4525,B12Fe78Zr10,0.15
4526,B12Fe80Zr8,0.15
4527,B12Fe88Zr0,0.15
4528,B13Fe72Zr15,0.15
4529,B13Fe75Zr12,0.15
4530,B13Fe82Zr5,0.15
4531,B14Fe78Zr8,0.15
4532,B14Fe80Zr6,0.15
4533,B15Fe75Zr10,0.15
4534,B15Fe78Zr7,0.15
4535,B15Fe80Zr5,0.15
4536,B15Fe82Zr3,0.15
4537,B15Fe83Zr2,0.15
4538,B16Fe78Zr6,0.15
4539,B16Fe80Zr4,0.15
4540,B17Fe75Zr8,0.15
4541,B17Fe78Zr5,0.15
4542,B17Fe80Zr3,0.15
4543,B18Fe80Zr2,0.15
4544,B19Fe78Zr3,0.15
4545,B20Fe70Zr10,0.15
4546,B20Fe72Zr8,0.15
4547,B20Fe75Zr5,0.15
4548,B20Fe80Zr0,0.15
4549,B22Fe70Zr8,0.15
4550,B22Fe73Zr5,0.15
4551,B22Fe75Zr3,0.15
4552,B22Fe78Zr0,0.15
4553,B25Fe70Zr5,0.15
4554,B0Fe92Zr8,0.15
4555,B1Fe90Zr9,0.15
4556,B1Fe92Zr7,0.15
4557,B1.5Fe92Zr6.5,0.15
4558,B2Fe90Zr8,0.15
4559,B2.5Fe92Zr5.5,0.15
4560,B3Fe90Zr7,0.15
4561,B3.5Fe92Zr4.5,0.15
4562,B4Fe90Zr6,0.15
4563,B4Fe23Zr73,0.15
4564,B6Fe22.6Zr71.4,0.15
4565,B8Fe22Zr70,0.15
4566,B12Fe21Zr67,0.15
4567,B17Fe20Zr63,0.15
4568,B20Fe19Zr61,0.15
4569,B25Fe18Zr57,0.15
4570,B30Fe16.8Zr53.2,0.15
4571,B6Fe84Zr10,0.15
4572,B11Fe84Zr5,0.15
4573,B15Fe79Zr6,0.15
4574,B2Fe91Zr7,0.15
4575,B4Fe89Zr7,0.15
4576,B6Fe87Zr7,0.15
4577,B12Fe81Zr7,0.15
4578,B16Fe77Zr7,0.15
4579,B17Mo12.5Ni70.5,0.15
4580,B17Mo14.5Ni68.5,0.15
4581,B17Mo16.5Ni66.5,0.15
4582,B10Mo80P10,0.15
4583,B20Mo24Rh56,0.15
4584,B10Mo70Si20,0.15
4585,B7.5Mo70Si22.5,0.15
4586,B10Mo75Si15,0.15
4587,B12Mo71Si17,0.15
4588,B12Mo78Si10,0.15
4589,B15Mo70Si15,0.15
4590,B15Mo75Si10,0.15
4591,B17Mo73Si10,0.15
4592,B17Mo75Si8,0.15
4593,B17.5Mo70Si12.5,0.15
4594,B20Mo67.5Si12.5,0.15
4595,B20Mo70Si10,0.15
4596,B20Mo72.5Si7.5,0.15
4597,B20Mo75Si5,0.15
4598,B22Mo68Si10,0.15
4599,B22Mo70Si8,0.15
4600,B25Mo65Si10,0.15
4601,B17Nb5Ni78,0.15
4602,B17Nb8Ni75,0.15
4603,B17Nb10Ni73,0.15
4604,B17Nb11.5Ni71.5,0.15
4605,B17Nb16.5Ni66.5,0.15
4606,B5Ni80P15,0.15
4607,B10Ni80P10,0.15
4608,B1.8Ni81.5P16.7,0.15
4609,B5.5Ni81.5P13,0.15
4610,B11.1Ni81.5P7.4,0.15
4611,B14.8Ni81.5P3.7,0.15
4612,B16.7Ni81.5P1.8,0.15
4613,B6Ni80P14,0.15
4614,B10Ni76P14,0.15
4615,B12Ni74P14,0.15
4616,B15Ni71P14,0.15
4617,B2Ni81.5P16.5,0.15
4618,B12Ni81.5P6.5,0.15
4619,B17Ni81.5P1.5,0.15
4620,B18Ni80P2,0.15
4621,B10Ni76Si14,0.15
4622,B12Ni72Si16,0.15
4623,B13Ni72Si15,0.15
4624,B14Ni70Si16,0.15
4625,B14Ni76Si10,0.15
4626,B16Ni72Si12,0.15
4627,B17Ni69Si14,0.15
4628,B20Ni72Si8,0.15
4629,B24Ni66Si10,0.15
4630,B24Ni68Si8,0.15
4631,B24Ni72Si4,0.15
4632,B28Ni66Si6,0.15
4633,B28Ni68Si4,0.15
4634,B28Ni69Si3,0.15
4635,B12Ni78Si10,0.15
4636,B20Ni76Si4,0.15
4637,B18Ni76Si6,0.15
4638,B20Ni68Si12,0.15
4639,B22Ni72Si6,0.15
4640,B10Ni80Si10,0.15
4641,B20Ni65Si15,0.15
4642,B12Ni76Si12,0.15
4643,B14Ni78Si8,0.15
4644,B10Ni75Si15,0.15
4645,B11Ni78Si11,0.15
4646,B12.5Ni75Si12.5,0.15
4647,B14Ni72Si14,0.15
4648,B15Ni75Si10,0.15
4649,B17Ni68Si15,0.15
4650,B17.5Ni75Si7.5,0.15
4651,B20Ni75Si5,0.15
4652,B21Ni72Si7,0.15
4653,B22.5Ni70Si7.5,0.15
4654,B25.5Ni66Si8.5,0.15
4655,B17Ni76Si7,0.15
4656,B17Ni80Si3,0.15
4657,B21Ni67Si12,0.15
4658,B26Ni72Si2,0.15
4659,B27Ni70Si3,0.15
4660,B17Ni73Si10,0.15
4661,B17Ni70Ta13,0.15
4662,B17Ni71Ta12,0.15
4663,B17Ni73Ta10,0.15
4664,B8Ni30Ti62,0.15
4665,B10Ni20Ti70,0.15
4666,B18.2Ni78Ti3.8,0.15
4667,B19.1Ni78.8Ti2.1,0.15
4668,B17Ni66.5W16.5,0.15
4669,B17Ni68.5W14.5,0.15
4670,B17Ni70.5W12.5,0.15
4671,B17Ni75W8,0.15
4672,B17Ni73Zr10,0.15
4673,B17Ni78Zr5,0.15
4674,B10Ni30Zr60,0.15
4675,B16Ni28Zr56,0.15
4676,B2Ni38Zr60,0.15
4677,B4Ni36Zr60,0.15
4678,B6Ni34Zr60,0.15
4679,B8Ni32Zr60,0.15
4680,B16Ni24Zr60,0.15
4681,B4Pd80Si16,0.15
4682,B10Si20W70,0.15
4683,Ba1Cu38La61,0.15
4684,Ba2Cu27La71,0.15
4685,Ba2Cu39La59,0.15
4686,Ba3Cu40La57,0.15
4687,Ba3Cu41La56,0.15
4688,Ba4Cu27La69,0.15
4689,Ba4Cu42La54,0.15
4690,Ba4.5Cu27.5La68,0.15
4691,Ba5Cu42La53,0.15
4692,Ba7Cu28La65,0.15
4693,Ba7Cu41.5La51.5,0.15
4694,Ba7.5Cu29La63.5,0.15
4695,Ba8Cu30La62,0.15
4696,Ba8Cu40La52,0.15
4697,Ba9Cu31La60,0.15
4698,Ba9Cu39La52,0.15
4699,Ba9.5Cu38La52.5,0.15
4700,Ba10Cu32La58,0.15
4701,Ba10Cu33.5La56.5,0.15
4702,Ba10Cu35La55,0.15
4703,Ba10Cu36.5La53.5,0.15
4704,Ba67Cu5La28,0.15
4705,Be43Hf5Zr52,0.15
4706,Be43Hf25Zr32,0.15
4707,Be43Hf54Zr3,0.15
4708,Be30Nb5Zr65,0.15
4709,Be32.5Nb2.5Zr65,0.15
4710,Be32.5Nb5Zr62.5,0.15
4711,Be35Nb2.5Zr62.5,0.15
4712,Be35Nb5Zr60,0.15
4713,Be35Nb10Zr55,0.15
4714,Be32.5Nb4Zr63.5,0.15
4715,Be20Si10Ti70,0.15
4716,Be25Si5Ti70,0.15
4717,Be30Si5Ti65,0.15
4718,Be35Si5Ti60,0.15
4719,Be40Ti50Zr10,0.15
4720,Be40Ti30Zr30,0.15
4721,C16Co36Cr48,0.15
4722,C18Co34Cr48,0.15
4723,C18Co38Cr44,0.15
4724,C18Co42Cr40,0.15
4725,C18Co44Cr38,0.15
4726,C18Co48Cr34,0.15
4727,C18Co52Cr30,0.15
4728,C18Co56Cr26,0.15
4729,C20Co36Cr44,0.15
4730,C20Co40Cr40,0.15
4731,C20Co44Cr36,0.15
4732,C20Co48Cr32,0.15
4733,C20Co52Cr28,0.15
4734,C22Co36Cr42,0.15
4735,C22Co40Cr38,0.15
4736,C22Co44Cr34,0.15
4737,C16Co48Mo36,0.15
4738,C16Co56Mo28,0.15
4739,C16Co60Mo24,0.15
4740,C16Co64Mo20,0.15
4741,C16Co68Mo16,0.15
4742,C16Co72Mo12,0.15
4743,C18Co46Mo36,0.15
4744,C18Co50Mo32,0.15
4745,C18Co54Mo28,0.15
4746,C18Co58Mo24,0.15
4747,C18Co62Mo20,0.15
4748,C18Co66Mo16,0.15
4749,C18Co70Mo12,0.15
4750,C18Co72Mo10,0.15
4751,C20Co44Mo36,0.15
4752,C20Co48Mo32,0.15
4753,C20Co52Mo28,0.15
4754,C20Co56Mo24,0.15
4755,C20Co60Mo20,0.15
4756,C20Co64Mo16,0.15
4757,C20Co68Mo12,0.15
4758,C20Co70Mo10,0.15
4759,C22Co46Mo32,0.15
4760,C22Co50Mo28,0.15
4761,C22Co54Mo24,0.15
4762,C22Co58Mo20,0.15
4763,C22Co62Mo16,0.15
4764,C22Co68Mo10,0.15
4765,C10Co67.5Si22.5,0.15
4766,C12.5Co65Si22.5,0.15
4767,C12.5Co67.5Si20,0.15
4768,C15Co67.5Si17.5,0.15
4769,C17.5Co67.5Si15,0.15
4770,C14Co72W14,0.15
4771,C16Co70W14,0.15
4772,C16Co72W12,0.15
4773,C18Co70W12,0.15
4774,C14Co70W16,0.15
4775,C12.5Co72.5W15,0.15
4776,C15Co70W15,0.15
4777,C18Cr26Fe56,0.15
4778,C18Cr28Fe54,0.15
4779,C18Cr32Fe50,0.15
4780,C18Cr36Fe46,0.15
4781,C18Cr40Fe42,0.15
4782,C18Cr30Fe52,0.15
4783,C18Fe66Mo16,0.15
4784,C18Fe70Mo12,0.15
4785,C18Fe62Mo20,0.15
4786,C18Fe74Mo8,0.15
4787,C6Fe76Mo18,0.15
4788,C8Fe75Mo17,0.15
4789,C12Fe71Mo17,0.15
4790,C16Fe67Mo17,0.15
4791,C20Fe63Mo17,0.15
4792,C24Fe59Mo17,0.15
4793,C2.5Fe82.5P15,0.15
4794,C3.5Fe81.5P15,0.15
4795,C4.5Fe80.5P15,0.15
4796,C6.5Fe77.5P16,0.15
4797,C6.5Fe78.5P15,0.15
4798,C6.5Fe80.5P13,0.15
4799,C6.5Fe82P11.5,0.15
4800,C9Fe76P15,0.15
4801,C10Fe75P15,0.15
4802,C8Fe77P15,0.15
4803,C2.5Fe80P17.5,0.15
4804,C5Fe75P20,0.15
4805,C5Fe77.5P17.5,0.15
4806,C5Fe80P15,0.15
4807,C7.5Fe72.5P20,0.15
4808,C7.5Fe75P17.5,0.15
4809,C7.5Fe77.5P15,0.15
4810,C7.5Fe80P12.5,0.15
4811,C10Fe72.5P17.5,0.15
4812,C10Fe77.5P12.5,0.15
4813,C10Fe80P10,0.15
4814,C12.5Fe72.5P15,0.15
4815,C12.5Fe75P12.5,0.15
4816,C12.5Fe77.5P10,0.15
4817,C12.5Fe80P7.5,0.15
4818,C15Fe72.5P12.5,0.15
4819,C15Fe75P10,0.15
4820,C15Fe77.5P7.5,0.15
4821,C17.5Fe72.5P10,0.15
4822,C17.5Fe75P7.5,0.15
4823,C10Fe65Si25,0.15
4824,C10Fe70Si20,0.15
4825,C12.5Fe65Si22.5,0.15
4826,C12.5Fe70Si17.5,0.15
4827,C15Fe65Si20,0.15
4828,C15Fe70Si15,0.15
4829,C17.5Fe65Si17.5,0.15
4830,C17.5Fe70Si12.5,0.15
4831,C20Fe65Si15,0.15
4832,C20Fe70Si10,0.15
4833,C22.5Fe65Si12.5,0.15
4834,C25Fe65Si10,0.15
4835,C20Fe66W14,0.15
4836,C20Fe68W12,0.15
4837,C22Fe64W14,0.15
4838,C22Fe66W12,0.15
4839,C22Fe68W10,0.15
4840,C10Mo20Ni70,0.15
4841,C12Mo20Ni68,0.15
4842,C12Mo24Ni64,0.15
4843,C14Mo20Ni66,0.15
4844,C14Mo24Ni62,0.15
4845,C16Mo20Ni64,0.15
4846,C16Mo24Ni60,0.15
4847,C1Nb80Si19,0.15
4848,C2Nb80Si18,0.15
4849,C4Nb80Si16,0.15
4850,C6Nb80Si14,0.15
4851,C8Nb80Si12,0.15
4852,C12.5Ni65Si22.5,0.15
4853,C12.5Ni67.5Si20,0.15
4854,C15Ni67.5Si17.5,0.15
4855,C17.5Ni67.5Si15,0.15
4856,Ca1Cu27.5La71.5,0.15
4857,Ca1Cu37.5La61.5,0.15
4858,Ca1.5Cu27.5La71,0.15
4859,Ca2Cu28La70,0.15
4860,Ca2Cu37.5La60.5,0.15
4861,Ca3Cu28.5La68.5,0.15
4862,Ca3Cu37.5La59.5,0.15
4863,Ca4Cu29La67,0.15
4864,Ca4Cu37.5La58.5,0.15
4865,Ca5Cu30La65,0.15
4866,Ca5Cu37.5La57.5,0.15
4867,Ca6Cu31La63,0.15
4868,Ca6.5Cu37La56.5,0.15
4869,Ca7Cu32La61,0.15
4870,Ca7.5Cu36La56.5,0.15
4871,Ca8Cu32.5La59.5,0.15
4872,Ca8.5Cu33La58.5,0.15
4873,Ca8.5Cu35La56.5,0.15
4874,Ca9Cu33.5La57.5,0.15
4875,Ca25Cu30Mg45,0.15
4876,Ca75Cu10Mg15,0.15
4877,Ca7.5Cu5Mg87.5,0.15
4878,Ca7.5Cu10Mg82.5,0.15
4879,Ca60Ga5Mg35,0.15
4880,Ca60Ga10Mg30,0.15
4881,Ca60Ga20Mg20,0.15
4882,Ca60Ga30Mg10,0.15
4883,Ca10Mg80Zn10,0.15
4884,Ca10Mg85Zn5,0.15
4885,Ce5Cu10Mg85,0.15
4886,Ce5Cu15Mg80,0.15
4887,Ce5Cu20Mg75,0.15
4888,Ce5Cu25Mg70,0.15
4889,Ce5Cu30Mg65,0.15
4890,Ce10Cu10Mg80,0.15
4891,Ce10Cu15Mg75,0.15
4892,Ce10Cu20Mg70,0.15
4893,Ce10Cu25Mg65,0.15
4894,Ce15Cu15Mg70,0.15
4895,Ce15Cu20Mg65,0.15
4896,Ce5Mg75Ni20,0.15
4897,Ce5Mg85Ni10,0.15
